UserId:ItemId,Rating
6eda7ff771:412ed9e9b8,5
6eda7ff771:ff02d11aa7,3
6eda7ff771:fe4ef3c662,3
361745bfb6:2881d06f21,3
361745bfb6:7c5a65c8a4,5
6eda7ff771:f6ca6fe5cf,4
6eda7ff771:a8d5da6fcb,4
361745bfb6:377670146d,4
361745bfb6:8256541e7b,4
361745bfb6:02eb7b48e9,5
361745bfb6:3b64acce2f,4
361745bfb6:c0ea3412a4,5
361745bfb6:7029ba356a,4
361745bfb6:98f2e283b7,5
361745bfb6:cd0ea9603b,5
361745bfb6:e473cd6644,3
361745bfb6:6dfeac646c,4
361745bfb6:2ac5b233fe,5
361745bfb6:f8ac608d54,5
361745bfb6:db38dde30e,4
361745bfb6:5f73284e20,4
361745bfb6:fa740468b3,5
361745bfb6:55585219e5,1
361745bfb6:6ba0c929b4,5
361745bfb6:52b34a05ed,1
361745bfb6:5e8e237e34,5
361745bfb6:7de7b8f27e,5
361745bfb6:f21bbe46f2,3
361745bfb6:5e647cd01c,5
361745bfb6:c96e0a554a,5
361745bfb6:b37630cdea,4
361745bfb6:feb158722f,5
361745bfb6:4930c40263,5
67b63c8c69:5bd4cc7016,4
67b63c8c69:3eae42ed5c,4
c8872ec137:4a85de8eb8,4
c8872ec137:1170142ee2,4
c8872ec137:00b99dcae8,5
cfc6604e67:f306f2d9ef,5
cfc6604e67:59ad28c8c9,5
cfc6604e67:1b0eee3214,4
de2b4e3a9e:0b7ccf53a5,5
de2b4e3a9e:a3184b2140,4
de2b4e3a9e:0fed403149,4
de2b4e3a9e:8a041e33ef,5
de2b4e3a9e:a9abc1ba53,4
cfc6604e67:ff663a5c46,3
ebb086be5b:eba5bf211f,5
cfc6604e67:c798ab72e7,4
9129e2787c:c4e80b56d3,5
f2ee0be40c:ed7bf55212,5
cfc6604e67:b32e4bd553,4
cfc6604e67:b37b4da3a5,4
f2ee0be40c:ec6f8eaba2,4
f2ee0be40c:f6907ea139,4
f2ee0be40c:1ffc8f831f,5
cfc6604e67:2a4b6d9151,5
7b02e28009:9c906505a4,5
4a068cb7b6:dd4a28a613,5
a237471072:a09f462238,4
cfc6604e67:f2284dd378,1
cfc6604e67:3f2bf0b279,5
cfc6604e67:6710c6ab4b,4
cfc6604e67:09fce61ce0,4
5151227260:8af2825923,5
cfc6604e67:b571a0b0e2,5
cfc6604e67:b39f48d156,3
a237471072:6d945c9fd7,5
cfc6604e67:59885d579e,2
a237471072:48abe75cc2,5
2ad6d00a4b:3334d3b2d4,5
a237471072:a676a2b936,5
a237471072:566917649d,5
a237471072:8c83f22b5c,4
a237471072:10ac576c85,5
dd02814787:658d6e8b44,4
20220eafaf:2cb1e0fdcc,5
a237471072:e77f5d47b6,3
20220eafaf:973a8166e8,4
0c65b418ce:eeaaaa54ca,5
0c65b418ce:8b87693b18,5
0c65b418ce:15250bea74,4
92e57cdeca:05da81888e,4
c9c52d54e1:dc23e5b9e4,5
a237471072:81ab9add2e,5
a237471072:4846f48d95,5
a237471072:949c8e5078,4
a854bf0b12:22418582d5,5
a854bf0b12:dca4fceb8e,5
a854bf0b12:8f019609ff,5
eb52b1eff6:92c02b7be0,4
eb52b1eff6:87d06625ff,4
eb52b1eff6:b25f7ad448,4
6a7597b02c:dacbcbf390,4
6a7597b02c:af5a932c2b,5
29fcb76773:a9abc1ba53,4
29fcb76773:755bd1fb22,5
29fcb76773:09fbb8f860,5
6a7597b02c:a11b946b3b,5
728a99bdff:d469beb8ae,4
728a99bdff:14be05b28d,4
728a99bdff:5338dc2490,4
728a99bdff:ed493d6d53,4
728a99bdff:f6ffa5147d,5
1df6fe81aa:8b35c37bef,5
728a99bdff:4253946002,5
728a99bdff:b6af4ec30c,5
76c945f868:cb9bd9534c,5
9e0f873763:d5e3d987e4,4
558120fe2b:7e927b029b,4
50c4a05629:1f571f0ca4,4
c207489539:9472d55ac6,5
c207489539:cd2b06f10a,5
c207489539:a8b48559e6,5
c207489539:7d513491f8,5
c207489539:d8d4287532,5
c207489539:e1a26d587a,4
a7ad5c9d15:d649a87746,5
a7ad5c9d15:3ee893bc3f,5
4e0caa76a1:ec4c6db1ee,4
a7ad5c9d15:03d90976f0,4
a7ad5c9d15:d2706e6239,5
a7ad5c9d15:427e0611ec,5
a7ad5c9d15:0f7a0ec307,5
390903fe0c:2d54da16fa,5
a7ad5c9d15:02662e8bc7,5
32161f25cc:280f170562,3
959ca3d3ef:218f1422b9,5
f19ab5e4c2:d835983b35,5
f19ab5e4c2:35a991f624,4
b6ff6ac04a:670187eaef,5
bd2ffa055f:eb771d0f4a,5
b8a9e599f8:b7738ec900,5
47c4c2ff7a:ffc263105a,5
46f7b9b973:21ba49e3fb,5
0aab633a0c:aca49bfe89,5
0aab633a0c:a9835616eb,5
0aab633a0c:6d91ed983e,5
c845cc7d43:fb5b8cf960,5
fbae27d49f:b9ee8506db,5
7175de0abc:96d71f4435,4
c240f52b68:ffb1481017,5
c240f52b68:6e8fb507b5,4
c240f52b68:8c728942a7,5
c240f52b68:5c35992e84,5
c240f52b68:979d624517,5
021a276881:1b1d899882,5
021a276881:473f9e4300,3
23fe7eff9e:6f4461c5a0,5
b2d1a55c19:667ec92fa5,5
7f282392a8:2cfe87fb34,3
7f282392a8:da03db9b1f,1
7f282392a8:93337c421d,1
7f282392a8:8bf9232902,5
7f282392a8:4aee88aa2f,5
7f282392a8:dd339291d1,2
d8c2012a92:b0941a3457,4
f27ae39f2e:3a112330ff,5
6e937945da:9cdd015fe4,5
6e937945da:ff02d11aa7,3
6e937945da:1470b92080,5
d681a49201:29a43f07f1,5
e07254aabf:1fa6a7c85f,4
e07254aabf:80e451b21f,5
2fa62dfd01:72fc590326,2
e07254aabf:4b52c36a93,5
2fa62dfd01:83091dfa2c,1
ab02dd0140:6b8786a639,5
49947d6bb5:3d11014ebc,1
49947d6bb5:8b532da08d,5
49947d6bb5:27f73d50f5,3
32c632e95d:9b92692745,4
32c632e95d:4768dc6aa3,5
32c632e95d:5b07167978,5
a048fce6b4:7af5f7a1ff,5
91fdc95bf6:08b019fbf7,4
dc75c2ef2a:8905efc6eb,5
dc75c2ef2a:9a3a75e5c5,5
6fefdaf5f5:8a376367b4,3
5c4b7df831:a044d6ab6e,5
5c4b7df831:a67d6cd903,4
b6fef3f186:0a81e38007,2
b3812afa04:6f94c3dd2c,5
b3812afa04:4666b4a573,5
8ff51ba901:f375e90732,3
8ff51ba901:92559ebf3f,5
8ff51ba901:3a7cf1c9a0,4
8ff51ba901:3e1435a919,5
8ff51ba901:e142994b25,4
8ff51ba901:06b2fb3a59,5
8ff51ba901:f47bad6d68,3
8ff51ba901:b3ee416da6,5
8ff51ba901:3bfb51934b,5
900baa6a2a:c8aee1cc51,4
900baa6a2a:347bec286b,4
900baa6a2a:26fb1fd672,5
b264694157:00e000cf9b,5
b04e58d8f0:686969b129,4
b04e58d8f0:9392d5d697,2
b04e58d8f0:69a64aab41,4
b04e58d8f0:8434d0466e,5
861bd798c2:a656ac98da,3
7faf25313f:039df2fdb0,5
73920ae035:014f31005d,4
73920ae035:0080427f68,5
73920ae035:e2b8aa5153,5
73920ae035:acf883bdf1,5
73920ae035:e1b5a55c26,5
73920ae035:6a18d88985,5
73920ae035:2364f61676,4
73920ae035:4c7df1ca19,5
73920ae035:8bdbbc31e7,5
73920ae035:6fcf420aaa,4
73920ae035:e82c16e859,5
73920ae035:85c1f92070,5
dc343c44e1:1e83e2e4ed,5
40e6a99da9:181858fa26,4
91268400d7:c8247dafdf,4
91268400d7:e3236aff3c,5
91268400d7:af6d49e7ba,5
3247d8667d:c42211bfe5,5
3247d8667d:225c7a6e60,2
3247d8667d:d27f6fc274,5
c4e2ca7f7a:6fb2f28265,3
c4e2ca7f7a:e738adcc5e,5
c4e2ca7f7a:ca854e0271,5
367cf592b6:732345dd8e,5
367cf592b6:4ded6e85a4,5
a375722822:639bce1f37,4
367cf592b6:6ef628da1d,4
cc9219b045:c42211bfe5,5
367cf592b6:537a6ec2c4,4
3ac1f918b9:a7852f9d64,4
3ac1f918b9:5958504d4d,4
367cf592b6:204e129762,4
367cf592b6:1802908518,4
367cf592b6:828de918e9,5
bd60285b32:e53ec9c201,5
bd60285b32:f4f38ecc76,5
367cf592b6:62bb6fb217,5
367cf592b6:28e9ce0ccb,5
367cf592b6:d1b87b752a,5
bd60285b32:e0df5b9ced,5
367cf592b6:1881aa7b12,4
bd60285b32:281c767ac4,4
367cf592b6:9bb092d9be,5
367cf592b6:8cf05f1964,4
bd60285b32:cedd411680,5
bd60285b32:915821620a,5
bd60285b32:767beb0b26,4
367cf592b6:3299085d2d,5
367cf592b6:00af853f2c,4
367cf592b6:0b85ba700f,5
367cf592b6:0f8df15cb8,5
246681df9d:564d031d69,5
367cf592b6:cf05ed0727,5
367cf592b6:1ef42f61d4,5
367cf592b6:9d49627261,2
367cf592b6:e8b3bcaf16,5
367cf592b6:931ad5f083,5
367cf592b6:ba5f67e233,1
ab50dbad97:298589c524,4
ab50dbad97:f79262b416,5
ab50dbad97:b82847369d,5
b827804114:9ba2f9e34f,3
038c9048e5:97169462f9,5
ef59fcf441:b079ef0a60,5
038c9048e5:5054da41ce,5
ef59fcf441:217a2f9e43,5
9f89fe2c4e:6032d23e53,5
1cb62eafdf:3fd87328b5,5
1cb62eafdf:c8efc9741e,3
1cb62eafdf:12060b7467,5
1cb62eafdf:eb323ce040,4
5590ce7ec3:485256910d,5
5590ce7ec3:eb448e7688,5
80968a2d03:2155fc6e77,5
80968a2d03:409ddc3e57,2
80968a2d03:2bf6d74c21,5
80968a2d03:ba4720be69,5
80968a2d03:e6e16729a1,5
80968a2d03:ec99d3ed7e,5
a5d4a290f1:5adfae727a,4
8d8b1836cd:aa34746318,5
c26e7e9b82:d05ef526ef,5
53670a8efe:74ad9ca86b,4
53670a8efe:72991b72a3,4
2334550a51:dc74a356c0,5
2334550a51:0d26c259a3,5
27994fab20:3fa463df4b,5
b2fcea5201:b7d8894f49,4
b2fcea5201:953ed27d24,5
e95eac13b5:507ded5060,5
a2639ff8dc:fea41ebc21,5
a2639ff8dc:1b0c9a4ef2,5
eaa6e98b0a:6d267e3b8c,4
2beeeb87d4:d324fd5634,5
eaa6e98b0a:ef7680deeb,5
eaa6e98b0a:6855d831d2,5
eaa6e98b0a:e1ffb54a4c,5
52c933cff5:f4e27ef471,5
eaa6e98b0a:85fa033461,4
d88f66ca3c:c39ec0ed33,2
a2639ff8dc:2e1b05df9e,4
d88f66ca3c:4ef7ec7e87,5
b9fc8f4b4b:362411bd28,5
d88f66ca3c:449f7138bc,5
c4418d42a6:e3a0ad46e8,5
d88f66ca3c:524760dd94,5
c4418d42a6:63f92e5f3c,4
d88f66ca3c:c92ee275b9,4
b5d2530103:7f9f3843e1,4
b5d2530103:2aebdf4110,4
b5d2530103:66441a2270,5
b5d2530103:5acc6aa0e0,3
109b2205ac:f9a2d79312,5
d88f66ca3c:507ded5060,5
d88f66ca3c:88fd40da9d,5
d88f66ca3c:b8e4e66bc3,5
d88f66ca3c:e17f95cf34,5
504e6f5a95:a5f476928c,5
109b2205ac:1bfc8ab346,2
109b2205ac:d3d027881d,5
109b2205ac:e158abeada,5
109b2205ac:7cf0eb588f,4
46992431d4:91649917e2,5
46992431d4:d31ba13916,2
d415015bca:81e3409a1d,5
31980566fa:c358e25b84,5
d415015bca:9810f44c16,5
504e6f5a95:d74ca2a5f8,4
d415015bca:9937ab6e56,4
504e6f5a95:28ce1d22bd,4
504e6f5a95:2ecab2ad22,4
504e6f5a95:d22a72248f,5
77765257e9:372158366e,5
504e6f5a95:aaa2b89044,5
811ac7a50c:12ac912442,4
77765257e9:f72e3e3970,5
77765257e9:7606c10293,5
77765257e9:231514b988,5
504e6f5a95:f8e6651b32,4
811ac7a50c:b38fc10541,4
b8c285db59:1b0c9a4ef2,5
422460efb8:89d37f0955,4
811ac7a50c:10ea84bbda,3
811ac7a50c:f7befaa213,5
811ac7a50c:1944a11f78,2
422460efb8:06d059aa7b,5
a7600cc69c:0b3a8800e8,5
811ac7a50c:81684d594a,4
4b2993e143:c013b8ad5c,5
a7600cc69c:31299a04ef,4
41142fec12:f295e4aa6a,1
445ca85855:ebb0b7e1cb,5
c6ff3092b2:ac7712e754,5
445ca85855:3f855ac2b5,4
0a966abe06:82b7d0a5b2,5
c6ff3092b2:c2ae785029,5
445ca85855:38561cd134,5
0a966abe06:b851d5e080,4
445ca85855:d25f6be5a0,5
e0b616db5d:4030f99fcf,5
445ca85855:46fe1581d0,5
0a966abe06:ab3d08f1fc,3
0a966abe06:e2ddaa31c4,5
0a966abe06:255828f041,5
eea32c75b6:e7dd8c4543,5
445ca85855:507ded5060,5
445ca85855:25faf1c11a,4
eea32c75b6:1c72508028,5
e0b616db5d:4e36da4eee,3
eea32c75b6:30ec547f0d,5
445ca85855:0845c3d949,3
445ca85855:b01bc95dcc,4
eea32c75b6:ff443bc10a,4
e0b616db5d:0690a61153,5
9c8b06d41a:8a799926ef,4
9c8b06d41a:1f32b25718,5
1ac255affc:b43cf28277,5
1ac255affc:0ab884a729,5
d9f5919233:acdcc50b48,5
d9f5919233:0ddb2657cb,5
d9f5919233:23883ca140,5
9981010085:f08ac00cee,4
9981010085:c5c7011195,5
2bdbcd0a09:a253b3ab77,5
0aa54f5db5:5fb82e41a9,3
2bdbcd0a09:3bf29421bb,5
2bdbcd0a09:74a7b8b9dd,5
2bdbcd0a09:4f00afe92d,4
bc4dda2868:fc29a30cdf,4
2bdbcd0a09:314007f930,4
2bdbcd0a09:a34ee7f263,5
847affb529:9db4db055a,4
847affb529:62420123a3,3
2398974cdc:d4e2687c7c,4
ca3379ccc8:bc721bf85a,3
2398974cdc:8eae06b45b,5
2398974cdc:192d92166b,4
2398974cdc:b08701ed6d,5
2398974cdc:ca3f3ab8f8,4
2398974cdc:f0728886fe,1
2398974cdc:40f357fdbd,4
0ec5acc325:51ec964613,2
607f14f9e2:fb8275b172,5
607f14f9e2:5f6e405048,5
4a11522b93:b472343508,5
b1e88ae46e:e74901ffaf,5
20de0babeb:2daec585a4,5
20de0babeb:fd1541e0d0,5
20de0babeb:3c4df998d5,5
20de0babeb:52e038a67a,5
20de0babeb:215d6a6f4a,4
ebb348b5bb:56ecfddd2c,4
20de0babeb:1c8834fb1d,4
4616cf0fb5:900c2a2614,3
4616cf0fb5:03f206e73d,5
05cde23915:55582fc0aa,2
05cde23915:e10e2dd424,5
4616cf0fb5:f834b41d15,3
05cde23915:0c6c115bf2,5
248e0ea8d0:fd6888f4f2,4
248e0ea8d0:389b649d57,1
248e0ea8d0:3b02d88a3d,5
248e0ea8d0:aa14e9a425,5
248e0ea8d0:37586e875a,5
05cde23915:0ec4f49706,4
05cde23915:19b0829c39,4
05cde23915:7a6473e328,5
05cde23915:c4a104526c,5
05cde23915:94f5f236d0,4
05cde23915:ddb867e2df,5
a0f27dc11c:d08ba8fd35,4
05cde23915:bceab0930c,5
a0f27dc11c:bdb8f07512,5
a0f27dc11c:683f52ac2c,4
a0f27dc11c:4092353f8b,5
05cde23915:a71e0087f3,5
05cde23915:b7dc56c663,4
05cde23915:2bdec5fa2b,3
05cde23915:45dacba64f,2
05cde23915:4d8c73bc19,4
05cde23915:29a5814e47,4
05cde23915:4349739a58,5
05cde23915:21798cd7c6,1
05cde23915:3ccc111b4f,4
05cde23915:1e474a75f9,5
05cde23915:6240073be6,5
05cde23915:d885562a71,5
05cde23915:ce9718bdb1,4
05cde23915:067ce12294,4
f7e45e5878:1cc31af2b2,4
3cbd0e968a:604ac7ca29,3
3cbd0e968a:2ff68fcd85,4
ca7f6545dd:108a216719,5
ca7f6545dd:45265ac4ac,5
ca7f6545dd:d76ff987a1,3
3cd0faad06:b0a9d1961c,5
8c47e67b18:d8e8d1fea3,1
25d2140ca2:20b3f291ba,5
7b4ee6834b:0f343ec578,5
dc9d0b7991:471f112e32,5
7b4ee6834b:d3f4cb7ee7,3
d4af1116b9:53f3cf84a5,5
d4af1116b9:88a87108d6,5
d4af1116b9:a0966e73fd,4
d4af1116b9:9dcab373e5,5
d4af1116b9:434ee9528b,4
b5ad9b391b:b94f1449fa,5
622a7402a9:7a1a590e91,1
53fd4f27d8:27a79e0ff3,3
c3c98f62d6:89a87d7665,5
d5de0ae5d6:dd3691ed0a,3
d5de0ae5d6:b2cc48ec29,5
c3c98f62d6:6321e865f6,5
d5de0ae5d6:319ce95a89,5
d5de0ae5d6:d91e37e701,4
c3c98f62d6:3be5b64346,1
c3c98f62d6:58738efd73,4
c3c98f62d6:20b839e076,4
9f11c3b3f8:13b1b4e4ff,5
717e52079f:4f292a87bd,3
28e9acb1e6:30e4f785aa,5
6bf388a610:85f973ee3d,5
6bf388a610:b09a4771e1,4
6bf388a610:c8a44a9a2f,3
287f15a9e4:adc1c8ff8e,3
287f15a9e4:3d0baf2ae9,4
7fd5a397cf:ea1493a96f,1
7fd5a397cf:6e2ed35888,4
287f15a9e4:77a6310640,5
7fd5a397cf:75816e6ecd,5
287f15a9e4:241d4c3c5b,5
7ad350de24:fb70fc0b15,5
7ad350de24:0e98e826bd,5
7ad350de24:f7c0f77f60,4
7ad350de24:ed70003375,4
7ad350de24:e49f53fa3e,5
97ea09aa71:9ed2460f24,5
97ea09aa71:42a7443861,5
97ea09aa71:4ac4579db4,5
dc6f20d34c:528dffb602,5
dc6f20d34c:267e65d510,3
d2d2dfc8d8:e21365ccbd,5
d2d2dfc8d8:4e8bb982ca,5
ab042610bd:a22d4a9f42,5
e6a3a656c0:68523890f8,5
b3171dfe89:3ad59d70d6,5
b3171dfe89:e4dc70aa56,5
b3171dfe89:0540d73430,5
b3171dfe89:908d2e8e1c,5
3b3cd8ac59:1bd4824c64,4
f9b3c56ff1:02e4281813,5
3ffb305973:9df328e1c0,5
a30e19b0a6:725fe679fd,4
7ab7966f95:fc922f4097,5
a30e19b0a6:f259c55f6c,5
7ab7966f95:67199c39b9,5
be54c35522:699065b3b5,5
be54c35522:f6aff5a1d5,5
be54c35522:495f629f40,4
be54c35522:4dac3a5c8e,5
be54c35522:7cb0850056,5
edcacd3cc1:612b09f761,5
edcacd3cc1:d4581dc3e3,5
edcacd3cc1:809ce56ab7,3
2de2de1292:cf5cae1c83,5
837d25508e:14f4a3539f,4
35e7934beb:bb77949af4,2
69cb499c35:02a67e37fd,5
5a081743aa:81f911784c,1
